File Name,Label
./result_siw_mean/115-1-2-1-2/mean.txt,2
./result_siw_mean/029-2-3-4-2/mean.txt,0
./result_siw_mean/068-1-2-2-2/mean.txt,0
./result_siw_mean/143-2-3-3-2/mean.txt,0
./result_siw_mean/163-1-1-2-1/mean.txt,2
./result_siw_mean/146-1-3-3-2/mean.txt,2
./result_siw_mean/111-2-3-3-1/mean.txt,0
./result_siw_mean/131-1-1-2-2/mean.txt,0
./result_siw_mean/147-1-2-1-1/mean.txt,2
./result_siw_mean/049-2-1-1-2/mean.txt,1
./result_siw_mean/134-2-1-2-2/mean.txt,0
./result_siw_mean/114-1-3-3-1/mean.txt,2
./result_siw_mean/041-2-1-2-1/mean.txt,1
./result_siw_mean/061-1-3-3-2/mean.txt,0
./result_siw_mean/064-2-3-3-2/mean.txt,0
./result_siw_mean/044-1-1-2-1/mean.txt,1
./result_siw_mean/139-1-1-1-1/mean.txt,2
./result_siw_mean/032-1-2-1-2/mean.txt,1
./result_siw_mean/090-1-2-1-1/mean.txt,1
./result_siw_mean/127-2-3-2-1/mean.txt,2
./result_siw_mean/122-1-3-2-1/mean.txt,2
./result_siw_mean/057-1-3-2-2/mean.txt,1
./result_siw_mean/052-2-3-2-2/mean.txt,0
./result_siw_mean/098-1-2-2-2/mean.txt,3
./result_siw_mean/060-2-3-3-2/mean.txt,0
./result_siw_mean/040-1-1-2-1/mean.txt,2
./result_siw_mean/036-1-2-1-2/mean.txt,1
./result_siw_mean/138-2-1-1-1/mean.txt,2
./result_siw_mean/045-2-1-2-1/mean.txt,1
./result_siw_mean/065-1-3-3-2/mean.txt,0
./result_siw_mean/130-2-1-2-2/mean.txt,2
./result_siw_mean/110-1-3-3-1/mean.txt,1
./result_siw_mean/115-2-3-3-1/mean.txt,0
./result_siw_mean/135-1-1-2-2/mean.txt,0
./result_siw_mean/048-1-1-1-2/mean.txt,0
./result_siw_mean/143-1-2-1-1/mean.txt,2
./result_siw_mean/056-2-3-2-2/mean.txt,0
./result_siw_mean/053-1-3-2-2/mean.txt,0
./result_siw_mean/126-1-3-2-1/mean.txt,2
./result_siw_mean/123-2-3-2-1/mean.txt,2
./result_siw_mean/094-1-2-1-1/mean.txt,1
./result_siw_mean/095-1-3-3-2/mean.txt,0
./result_siw_mean/009-1-3-1-2/mean.txt,0
./result_siw_mean/090-2-3-3-2/mean.txt,1
./result_siw_mean/004-2-3-2-1/mean.txt,2
./result_siw_mean/001-1-3-2-1/mean.txt,2
./result_siw_mean/142-1-3-3-2/mean.txt,2
./result_siw_mean/028-1-3-4-2/mean.txt,0
./result_siw_mean/111-1-2-1-2/mean.txt,1
./result_siw_mean/147-2-3-3-2/mean.txt,0
./result_siw_mean/167-1-1-2-1/mean.txt,2
./result_siw_mean/064-1-2-1-1/mean.txt,1
./result_siw_mean/119-1-2-2-1/mean.txt,2
./result_siw_mean/032-2-3-3-1/mean.txt,0
./result_siw_mean/012-1-1-2-2/mean.txt,1
./result_siw_mean/017-2-1-2-2/mean.txt,0
./result_siw_mean/037-1-3-3-1/mean.txt,0
./result_siw_mean/109-1-3-2-1/mean.txt,2
./result_siw_mean/074-1-3-1-1/mean.txt,0
./result_siw_mean/071-2-3-1-1/mean.txt,2
./result_siw_mean/104-2-3-1-2/mean.txt,0
./result_siw_mean/079-2-3-2-2/mean.txt,0
./result_siw_mean/101-1-3-1-2/mean.txt,1
./result_siw_mean/055-1-3-4-1/mean.txt,1
./result_siw_mean/062-2-1-1-2/mean.txt,0
./result_siw_mean/067-1-1-1-2/mean.txt,1
./result_siw_mean/011-1-2-2-1/mean.txt,2
./result_siw_mean/050-2-3-4-1/mean.txt,0
./result_siw_mean/112-1-1-1-1/mean.txt,3
./result_siw_mean/125-2-3-4-2/mean.txt,2
./result_siw_mean/019-1-2-1-2/mean.txt,1
./result_siw_mean/120-1-3-4-2/mean.txt,2
./result_siw_mean/117-2-1-1-1/mean.txt,3
./result_siw_mean/081-2-3-1-1/mean.txt,0
./result_siw_mean/136-1-2-2-1/mean.txt,0
./result_siw_mean/140-1-1-1-2/mean.txt,2
./result_siw_mean/145-2-1-1-2/mean.txt,2
./result_siw_mean/018-1-3-3-1/mean.txt,2
./result_siw_mean/038-2-1-2-2/mean.txt,0
./result_siw_mean/084-1-3-1-1/mean.txt,0
./result_siw_mean/030-2-1-1-1/mean.txt,2
./result_siw_mean/007-1-3-4-2/mean.txt,0
./result_siw_mean/089-2-3-2-2/mean.txt,4
./result_siw_mean/043-1-2-2-2/mean.txt,3
./result_siw_mean/002-2-3-4-2/mean.txt,0
./result_siw_mean/148-1-1-2-1/mean.txt,2
./result_siw_mean/168-2-3-3-2/mean.txt,0
./result_siw_mean/035-1-1-1-1/mean.txt,1
./result_siw_mean/156-2-3-1-1/mean.txt,4
./result_siw_mean/097-1-1-1-2/mean.txt,0
./result_siw_mean/092-2-1-1-2/mean.txt,1
./result_siw_mean/153-1-3-1-1/mean.txt,4
./result_siw_mean/026-1-3-1-2/mean.txt,0
./result_siw_mean/023-2-3-1-2/mean.txt,0
./result_siw_mean/006-2-3-4-2/mean.txt,0
./result_siw_mean/047-1-2-2-2/mean.txt,2
./result_siw_mean/031-1-1-1-1/mean.txt,3
./result_siw_mean/034-2-1-1-1/mean.txt,2
./result_siw_mean/003-1-3-4-2/mean.txt,0
./result_siw_mean/088-1-3-2-2/mean.txt,2
./result_siw_mean/141-2-1-1-2/mean.txt,3
./result_siw_mean/080-1-3-1-1/mean.txt,0
./result_siw_mean/132-1-2-2-1/mean.txt,2
./result_siw_mean/085-2-3-1-1/mean.txt,0
./result_siw_mean/039-1-1-2-2/mean.txt,1
./result_siw_mean/019-2-3-3-1/mean.txt,0
./result_siw_mean/144-1-1-1-2/mean.txt,0
./result_siw_mean/027-2-3-1-2/mean.txt,0
./result_siw_mean/022-1-3-1-2/mean.txt,0
./result_siw_mean/096-2-1-1-2/mean.txt,1
./result_siw_mean/157-1-3-1-1/mean.txt,4
./result_siw_mean/152-2-3-1-1/mean.txt,4
./result_siw_mean/093-1-1-1-2/mean.txt,0
./result_siw_mean/078-1-3-2-2/mean.txt,2
./result_siw_mean/105-1-3-1-2/mean.txt,0
./result_siw_mean/100-2-3-1-2/mean.txt,0
./result_siw_mean/075-2-3-1-1/mean.txt,0
./result_siw_mean/108-2-3-2-1/mean.txt,3
./result_siw_mean/070-1-3-1-1/mean.txt,0
./result_siw_mean/124-1-3-4-2/mean.txt,0
./result_siw_mean/113-2-1-1-1/mean.txt,3
./result_siw_mean/116-1-1-1-1/mean.txt,1
./result_siw_mean/121-2-3-4-2/mean.txt,0
./result_siw_mean/063-1-1-1-2/mean.txt,2
./result_siw_mean/054-2-3-4-1/mean.txt,1
./result_siw_mean/015-1-2-2-1/mean.txt,2
./result_siw_mean/051-1-3-4-1/mean.txt,1
./result_siw_mean/066-2-1-1-2/mean.txt,0
./result_siw_mean/022-1-3-2-1/mean.txt,1
./result_siw_mean/027-2-3-2-1/mean.txt,0
./result_siw_mean/093-1-1-2-1/mean.txt,1
./result_siw_mean/152-2-3-2-2/mean.txt,4
./result_siw_mean/157-1-3-2-2/mean.txt,4
./result_siw_mean/096-2-1-2-1/mean.txt,2
./result_siw_mean/088-1-3-1-1/mean.txt,1
./result_siw_mean/034-2-1-2-2/mean.txt,2
./result_siw_mean/014-1-3-3-1/mean.txt,0
./result_siw_mean/011-2-3-3-1/mean.txt,0
./result_siw_mean/031-1-1-2-2/mean.txt,0
./result_siw_mean/047-1-2-1-1/mean.txt,1
./result_siw_mean/157-1-4-1-1/mean.txt,4
./result_siw_mean/039-1-1-1-1/mean.txt,0
./result_siw_mean/164-2-3-3-2/mean.txt,0
./result_siw_mean/144-1-1-2-1/mean.txt,0
./result_siw_mean/132-1-2-1-2/mean.txt,1
./result_siw_mean/085-2-3-2-2/mean.txt,0
./result_siw_mean/080-1-3-2-2/mean.txt,2
./result_siw_mean/141-2-1-2-1/mean.txt,2
./result_siw_mean/161-1-3-3-2/mean.txt,4
./result_siw_mean/136-2-3-3-1/mean.txt,0
./result_siw_mean/116-1-1-2-2/mean.txt,1
./result_siw_mean/113-2-1-2-2/mean.txt,3
./result_siw_mean/133-1-3-3-1/mean.txt,2
./result_siw_mean/059-1-3-4-1/mean.txt,2
./result_siw_mean/066-2-1-2-1/mean.txt,2
./result_siw_mean/046-1-3-3-2/mean.txt,0
./result_siw_mean/015-1-2-1-2/mean.txt,1
./result_siw_mean/129-2-3-4-2/mean.txt,0
./result_siw_mean/043-2-3-3-2/mean.txt,0
./result_siw_mean/063-1-1-2-1/mean.txt,2
./result_siw_mean/100-2-3-2-1/mean.txt,2
./result_siw_mean/078-1-3-1-1/mean.txt,2
./result_siw_mean/105-1-3-2-1/mean.txt,0
./result_siw_mean/070-1-3-2-2/mean.txt,1
./result_siw_mean/075-2-3-2-2/mean.txt,0
./result_siw_mean/108-2-3-1-2/mean.txt,3
./result_siw_mean/011-1-2-1-2/mean.txt,1
./result_siw_mean/047-2-3-3-2/mean.txt,2
./result_siw_mean/067-1-1-2-1/mean.txt,2
./result_siw_mean/062-2-1-2-1/mean.txt,0
./result_siw_mean/042-1-3-3-2/mean.txt,0
./result_siw_mean/128-1-3-4-2/mean.txt,1
./result_siw_mean/117-2-1-2-2/mean.txt,3
./result_siw_mean/137-1-3-3-1/mean.txt,0
./result_siw_mean/019-1-2-2-1/mean.txt,1
./result_siw_mean/058-2-3-4-1/mean.txt,2
./result_siw_mean/132-2-3-3-1/mean.txt,0
./result_siw_mean/112-1-1-2-2/mean.txt,3
./result_siw_mean/071-2-3-2-2/mean.txt,2
./result_siw_mean/109-1-3-1-2/mean.txt,3
./result_siw_mean/074-1-3-2-2/mean.txt,1
./result_siw_mean/101-1-3-2-1/mean.txt,1
./result_siw_mean/104-2-3-2-1/mean.txt,0
./result_siw_mean/079-2-3-1-1/mean.txt,0
./result_siw_mean/153-1-3-2-2/mean.txt,4
./result_siw_mean/092-2-1-2-1/mean.txt,0
./result_siw_mean/097-1-1-2-1/mean.txt,2
./result_siw_mean/156-2-3-2-2/mean.txt,4
./result_siw_mean/023-2-3-2-1/mean.txt,0
./result_siw_mean/026-1-3-2-1/mean.txt,2
./result_siw_mean/084-1-3-2-2/mean.txt,1
./result_siw_mean/145-2-1-2-1/mean.txt,1
./result_siw_mean/165-1-3-3-2/mean.txt,2
./result_siw_mean/038-2-1-1-1/mean.txt,0
./result_siw_mean/160-2-3-3-2/mean.txt,4
./result_siw_mean/140-1-1-2-1/mean.txt,2
./result_siw_mean/153-1-4-1-1/mean.txt,4
./result_siw_mean/081-2-3-2-2/mean.txt,0
./result_siw_mean/148-1-1-1-2/mean.txt,2
./result_siw_mean/015-2-3-3-1/mean.txt,0
./result_siw_mean/035-1-1-2-2/mean.txt,0
./result_siw_mean/043-1-2-1-1/mean.txt,1
./result_siw_mean/089-2-3-1-1/mean.txt,4
./result_siw_mean/030-2-1-2-2/mean.txt,0
./result_siw_mean/010-1-3-3-1/mean.txt,0
./result_siw_mean/165-2-3-2-1/mean.txt,2
./result_siw_mean/018-2-3-1-1/mean.txt,0
./result_siw_mean/084-2-3-3-1/mean.txt,0
./result_siw_mean/081-1-3-3-1/mean.txt,0
./result_siw_mean/160-1-3-2-1/mean.txt,4
./result_siw_mean/168-1-3-1-2/mean.txt,2
./result_siw_mean/015-1-3-2-2/mean.txt,0
./result_siw_mean/010-2-3-2-2/mean.txt,0
./result_siw_mean/078-1-2-2-1/mean.txt,1
./result_siw_mean/039-2-3-4-1/mean.txt,0
./result_siw_mean/105-1-2-1-1/mean.txt,0
./result_siw_mean/153-2-3-3-1/mean.txt,4
./result_siw_mean/156-1-3-3-1/mean.txt,4
./result_siw_mean/023-1-3-3-2/mean.txt,0
./result_siw_mean/003-2-1-2-1/mean.txt,2
./result_siw_mean/149-1-3-4-2/mean.txt,0
./result_siw_mean/070-1-2-1-2/mean.txt,1
./result_siw_mean/006-1-1-2-1/mean.txt,0
./result_siw_mean/026-2-3-3-2/mean.txt,0
./result_siw_mean/071-1-3-3-1/mean.txt,0
./result_siw_mean/051-2-1-2-2/mean.txt,0
./result_siw_mean/129-1-1-1-2/mean.txt,2
./result_siw_mean/054-1-1-2-2/mean.txt,1
./result_siw_mean/074-2-3-3-1/mean.txt,0
./result_siw_mean/022-1-2-1-1/mean.txt,1
./result_siw_mean/121-1-1-2-1/mean.txt,2
./result_siw_mean/101-2-3-3-2/mean.txt,1
./result_siw_mean/132-1-4-1-1/mean.txt,3
./result_siw_mean/104-1-3-3-2/mean.txt,0
./result_siw_mean/124-2-1-2-1/mean.txt,2
./result_siw_mean/137-2-4-1-1/mean.txt,2
./result_siw_mean/059-2-1-1-1/mean.txt,3
./result_siw_mean/047-1-3-2-1/mean.txt,2
./result_siw_mean/042-2-3-2-1/mean.txt,0
./result_siw_mean/088-1-2-2-1/mean.txt,1
./result_siw_mean/137-2-3-2-2/mean.txt,2
./result_siw_mean/080-1-2-1-2/mean.txt,2
./result_siw_mean/132-1-3-2-2/mean.txt,2
./result_siw_mean/133-2-4-1-1/mean.txt,2
./result_siw_mean/100-1-3-3-2/mean.txt,0
./result_siw_mean/120-2-1-2-1/mean.txt,2
./result_siw_mean/058-1-1-1-1/mean.txt,0
./result_siw_mean/136-1-4-1-1/mean.txt,2
./result_siw_mean/125-1-1-2-1/mean.txt,2
./result_siw_mean/105-2-3-3-2/mean.txt,0
./result_siw_mean/050-1-1-2-2/mean.txt,0
./result_siw_mean/070-2-3-3-1/mean.txt,0
./result_siw_mean/026-1-2-1-1/mean.txt,0
./result_siw_mean/075-1-3-3-1/mean.txt,1
./result_siw_mean/055-2-1-2-2/mean.txt,0
./result_siw_mean/128-2-1-1-2/mean.txt,0
./result_siw_mean/136-1-3-2-2/mean.txt,2
./result_siw_mean/084-1-2-1-2/mean.txt,0
./result_siw_mean/133-2-3-2-2/mean.txt,2
./result_siw_mean/046-2-3-2-1/mean.txt,0
./result_siw_mean/043-1-3-2-1/mean.txt,2
./result_siw_mean/014-2-3-2-2/mean.txt,2
./result_siw_mean/011-1-3-2-2/mean.txt,0
./result_siw_mean/085-1-3-3-1/mean.txt,0
./result_siw_mean/019-1-3-1-1/mean.txt,2
./result_siw_mean/164-1-3-2-1/mean.txt,2
./result_siw_mean/080-2-3-3-1/mean.txt,0
./result_siw_mean/109-1-2-2-2/mean.txt,3
./result_siw_mean/074-1-2-1-2/mean.txt,1
./result_siw_mean/002-1-1-2-1/mean.txt,1
./result_siw_mean/022-2-3-3-2/mean.txt,0
./result_siw_mean/027-1-3-3-2/mean.txt,2
./result_siw_mean/007-2-1-2-1/mean.txt,0
./result_siw_mean/152-1-3-3-1/mean.txt,4
./result_siw_mean/038-1-3-4-1/mean.txt,2
./result_siw_mean/101-1-2-1-1/mean.txt,1
./result_siw_mean/157-2-3-3-1/mean.txt,4
./result_siw_mean/084-1-2-2-1/mean.txt,1
./result_siw_mean/133-2-3-1-1/mean.txt,0
./result_siw_mean/136-1-3-1-1/mean.txt,0
./result_siw_mean/043-1-3-1-2/mean.txt,3
./result_siw_mean/046-2-3-1-2/mean.txt,0
./result_siw_mean/112-2-3-4-1/mean.txt,0
./result_siw_mean/078-2-3-3-1/mean.txt,0
./result_siw_mean/058-1-1-2-2/mean.txt,0
./result_siw_mean/125-1-1-1-2/mean.txt,3
./result_siw_mean/120-2-1-1-2/mean.txt,2
./result_siw_mean/117-1-3-4-1/mean.txt,2
./result_siw_mean/055-2-1-1-1/mean.txt,1
./result_siw_mean/128-2-1-2-1/mean.txt,2
./result_siw_mean/108-1-3-3-2/mean.txt,1
./result_siw_mean/067-2-3-4-2/mean.txt,2
./result_siw_mean/026-1-2-2-2/mean.txt,0
./result_siw_mean/050-1-1-1-1/mean.txt,2
./result_siw_mean/030-1-3-4-1/mean.txt,4
./result_siw_mean/007-2-1-1-2/mean.txt,0
./result_siw_mean/002-1-1-1-2/mean.txt,0
./result_siw_mean/109-1-2-1-1/mean.txt,1
./result_siw_mean/035-2-3-4-1/mean.txt,2
./result_siw_mean/074-1-2-2-1/mean.txt,0
./result_siw_mean/101-1-2-2-2/mean.txt,1
./result_siw_mean/140-2-3-4-2/mean.txt,2
./result_siw_mean/145-1-3-4-2/mean.txt,2
./result_siw_mean/011-1-3-1-1/mean.txt,2
./result_siw_mean/088-2-3-3-1/mean.txt,1
./result_siw_mean/014-2-3-1-1/mean.txt,0
./result_siw_mean/161-2-3-1-2/mean.txt,4
./result_siw_mean/097-2-3-4-2/mean.txt,2
./result_siw_mean/019-1-3-2-2/mean.txt,2
./result_siw_mean/164-1-3-1-2/mean.txt,0
./result_siw_mean/141-1-3-4-2/mean.txt,2
./result_siw_mean/078-1-2-1-2/mean.txt,1
./result_siw_mean/105-1-2-2-2/mean.txt,1
./result_siw_mean/006-1-1-1-2/mean.txt,0
./result_siw_mean/070-1-2-2-1/mean.txt,4
./result_siw_mean/031-2-3-4-1/mean.txt,2
./result_siw_mean/034-1-3-4-1/mean.txt,2
./result_siw_mean/003-2-1-1-2/mean.txt,0
./result_siw_mean/160-1-3-1-2/mean.txt,4
./result_siw_mean/165-2-3-1-2/mean.txt,2
./result_siw_mean/093-2-3-4-2/mean.txt,2
./result_siw_mean/018-2-3-2-2/mean.txt,0
./result_siw_mean/010-2-3-1-1/mean.txt,0
./result_siw_mean/168-1-3-2-1/mean.txt,2
./result_siw_mean/015-1-3-1-1/mean.txt,0
./result_siw_mean/089-1-3-3-1/mean.txt,4
./result_siw_mean/088-1-2-1-2/mean.txt,1
./result_siw_mean/042-2-3-1-2/mean.txt,2
./result_siw_mean/047-1-3-1-2/mean.txt,2
./result_siw_mean/132-1-3-1-1/mean.txt,0
./result_siw_mean/137-2-3-1-1/mean.txt,2
./result_siw_mean/080-1-2-2-1/mean.txt,1
./result_siw_mean/022-1-2-2-2/mean.txt,1
./result_siw_mean/063-2-3-4-2/mean.txt,0
./result_siw_mean/109-2-3-3-2/mean.txt,3
./result_siw_mean/129-1-1-2-1/mean.txt,2
./result_siw_mean/054-1-1-1-1/mean.txt,1
./result_siw_mean/051-2-1-1-1/mean.txt,2
./result_siw_mean/124-2-1-1-2/mean.txt,2
./result_siw_mean/059-2-1-2-2/mean.txt,3
./result_siw_mean/079-1-3-3-1/mean.txt,2
./result_siw_mean/113-1-3-4-1/mean.txt,3
./result_siw_mean/116-2-3-4-1/mean.txt,0
./result_siw_mean/121-1-1-1-2/mean.txt,0
./result_siw_mean/083-1-1-2-2/mean.txt,1
./result_siw_mean/142-2-3-2-1/mean.txt,2
./result_siw_mean/147-1-3-2-1/mean.txt,2
./result_siw_mean/086-2-1-2-2/mean.txt,2
./result_siw_mean/032-1-3-2-2/mean.txt,0
./result_siw_mean/037-2-3-2-2/mean.txt,2
./result_siw_mean/154-1-1-2-2/mean.txt,4
./result_siw_mean/029-1-1-1-2/mean.txt,0
./result_siw_mean/095-2-3-2-1/mean.txt,2
./result_siw_mean/122-1-2-1-1/mean.txt,1
./result_siw_mean/090-1-3-2-1/mean.txt,2
./result_siw_mean/098-1-3-1-2/mean.txt,2
./result_siw_mean/004-1-3-3-2/mean.txt,0
./result_siw_mean/024-2-1-2-1/mean.txt,1
./result_siw_mean/021-1-1-2-1/mean.txt,1
./result_siw_mean/001-2-3-3-2/mean.txt,0
./result_siw_mean/057-1-2-1-2/mean.txt,1
./result_siw_mean/056-1-3-3-1/mean.txt,0
./result_siw_mean/076-2-1-2-2/mean.txt,0
./result_siw_mean/139-2-3-4-1/mean.txt,1
./result_siw_mean/005-1-2-1-1/mean.txt,2
./result_siw_mean/073-1-1-2-2/mean.txt,0
./result_siw_mean/053-2-3-3-1/mean.txt,0
./result_siw_mean/106-1-1-2-1/mean.txt,1
./result_siw_mean/126-2-3-3-2/mean.txt,0
./result_siw_mean/115-1-4-1-1/mean.txt,3
./result_siw_mean/123-1-3-3-2/mean.txt,2
./result_siw_mean/103-2-1-2-1/mean.txt,1
./result_siw_mean/110-2-4-1-1/mean.txt,1
./result_siw_mean/049-1-3-4-2/mean.txt,1
./result_siw_mean/060-1-3-2-1/mean.txt,0
./result_siw_mean/118-2-3-1-1/mean.txt,2
./result_siw_mean/065-2-3-2-1/mean.txt,0
./result_siw_mean/110-2-3-2-2/mean.txt,0
./result_siw_mean/115-1-3-2-2/mean.txt,2
./result_siw_mean/068-1-3-1-2/mean.txt,0
./result_siw_mean/114-2-4-1-1/mean.txt,3
./result_siw_mean/127-1-3-3-2/mean.txt,1
./result_siw_mean/107-2-1-2-1/mean.txt,3
./result_siw_mean/048-2-3-4-2/mean.txt,2
./result_siw_mean/009-1-2-2-2/mean.txt,0
./result_siw_mean/111-1-4-1-1/mean.txt,3
./result_siw_mean/102-1-1-2-1/mean.txt,2
./result_siw_mean/122-2-3-3-2/mean.txt,2
./result_siw_mean/001-1-2-1-1/mean.txt,1
./result_siw_mean/077-1-1-2-2/mean.txt,0
./result_siw_mean/057-2-3-3-1/mean.txt,0
./result_siw_mean/052-1-3-3-1/mean.txt,0
./result_siw_mean/072-2-1-2-2/mean.txt,0
./result_siw_mean/138-1-3-4-1/mean.txt,2
./result_siw_mean/111-1-3-2-2/mean.txt,2
./result_siw_mean/069-2-3-1-2/mean.txt,0
./result_siw_mean/114-2-3-2-2/mean.txt,0
./result_siw_mean/064-1-3-2-1/mean.txt,1
./result_siw_mean/119-1-3-1-1/mean.txt,0
./result_siw_mean/033-2-3-2-2/mean.txt,0
./result_siw_mean/036-1-3-2-2/mean.txt,1
./result_siw_mean/143-1-3-2-1/mean.txt,2
./result_siw_mean/082-2-1-2-2/mean.txt,0
./result_siw_mean/087-1-1-2-2/mean.txt,1
./result_siw_mean/146-2-3-2-1/mean.txt,2
./result_siw_mean/025-1-1-2-1/mean.txt,0
./result_siw_mean/005-2-3-3-2/mean.txt,0
./result_siw_mean/158-1-1-1-1/mean.txt,4
./result_siw_mean/053-1-2-1-2/mean.txt,1
./result_siw_mean/099-2-3-1-2/mean.txt,2
./result_siw_mean/020-2-1-2-1/mean.txt,2
./result_siw_mean/094-1-3-2-1/mean.txt,2
./result_siw_mean/028-2-1-1-2/mean.txt,0
./result_siw_mean/150-1-1-2-2/mean.txt,4
./result_siw_mean/126-1-2-1-1/mean.txt,2
./result_siw_mean/091-2-3-2-1/mean.txt,2
./result_siw_mean/069-2-3-2-1/mean.txt,0
./result_siw_mean/114-2-3-1-1/mean.txt,3
./result_siw_mean/111-1-3-1-1/mean.txt,2
./result_siw_mean/064-1-3-1-2/mean.txt,1
./result_siw_mean/119-1-3-2-2/mean.txt,4
./result_siw_mean/061-2-3-1-2/mean.txt,0
./result_siw_mean/102-1-1-1-2/mean.txt,3
./result_siw_mean/009-1-2-1-1/mean.txt,1
./result_siw_mean/135-2-3-4-1/mean.txt,2
./result_siw_mean/130-1-3-4-1/mean.txt,2
./result_siw_mean/107-2-1-1-2/mean.txt,3
./result_siw_mean/045-1-3-4-2/mean.txt,1
./result_siw_mean/072-2-1-1-1/mean.txt,2
./result_siw_mean/119-1-4-1-1/mean.txt,2
./result_siw_mean/077-1-1-1-1/mean.txt,0
./result_siw_mean/040-2-3-4-2/mean.txt,1
./result_siw_mean/001-1-2-2-2/mean.txt,1
./result_siw_mean/020-2-1-1-2/mean.txt,0
./result_siw_mean/017-1-3-4-1/mean.txt,2
./result_siw_mean/012-2-3-4-1/mean.txt,0
./result_siw_mean/099-2-3-2-1/mean.txt,0
./result_siw_mean/053-1-2-2-1/mean.txt,0
./result_siw_mean/025-1-1-1-2/mean.txt,0
./result_siw_mean/158-1-1-2-2/mean.txt,4
./result_siw_mean/126-1-2-2-2/mean.txt,1
./result_siw_mean/091-2-3-1-2/mean.txt,2
./result_siw_mean/167-2-3-4-2/mean.txt,2
./result_siw_mean/150-1-1-1-1/mean.txt,4
./result_siw_mean/028-2-1-2-1/mean.txt,0
./result_siw_mean/008-1-3-3-2/mean.txt,1
